Temperature,Humidity,Rainfall,CloudCover,SoilMoisture
26.239882614641974,47.55448641942095,37.36408184666985,49.96702437290534,32.9309973337043
38.91571474101816,53.1404961562515,33.291209623140325,74.67467725125942,39.88473644973161
34.10386671985091,79.81831752415262,17.615391250286006,56.266678065633315,43.68410840122451
31.170486652334805,43.80030702419245,60.726667010148795,8.330258311179639,25.545663435228185
21.432410089733605,80.875477936852,47.66241605086289,18.55802367835554,57.45089889167336
21.431879447396458,26.169410168368405,86.57009923240037,21.932818403091915,46.83077636411159
19.27783946770039,74.37589060460415,3.2109580482058253,25.78642536448449,22.64995226997712
37.05587520704857,79.32833431383155,64.38679275551263,56.54033919505043,62.44208063861584
31.224530258350594,32.72723569861371,76.29488785115612,50.39657798253935,45.390321053499754
33.577596711513,50.12425726605403,75.94865691883071,20.316003836420894,43.56359110969797
18.452858874507655,31.584984226455894,88.60739670955252,6.755484345568707,45.87123080326424
39.33801674756387,69.46228902959524,72.9033742829494,17.14322044747181,41.69306917969153
36.313738097609274,57.474343764315975,92.78100616476964,98.43813126186033,80.74342227011326
22.671460434922075,64.47263426958247,33.26565998208915,46.854694979147226,41.44390891719755
22.000149278556215,33.75408768693478,50.32094167515431,86.73455047021125,44.29912252538448
22.034899216775543,34.82221034366937,1.4079663282890675,84.87524666688432,29.629802392691914
24.69332934510983,22.904812785693444,0.6957587303291213,51.15195574628737,4.011481841143476
29.544641495909232,42.54472746370108,24.012662045151988,70.66877084605436,26.7317675009509
27.502790410126547,59.18212629335725,10.080719713908525,19.275201041271227,23.957127465489187
24.407041084356923,80.05544397981302,26.021136793575362,68.83967049269083,45.058722989854935
31.46076368389235,66.68492132210764,17.70432945283974,27.23845792632895,13.238988138188756
21.06886493434492,50.4777426379826,2.852002483864824,83.20620967541508,37.0519496639505
24.4271822677748,86.71840800758964,90.93041464060494,8.372413310890991,66.48866800853509
26.059960552461217,70.34716404030823,0.8223131388891525,77.31386728852775,35.01993043495888
28.03353965277479,85.1115642003785,73.60821443370854,9.993690656861954,55.454214335648395
35.2738711506463,56.931158129051596,15.214788691951654,88.1189236894309,36.809561709131586
22.392823207483914,38.123299235519774,91.22296219996,30.42045181350037,52.78764620423233
29.313157645099455,23.69786804553054,89.27959395898858,65.43933648305747,63.54342492839291
31.033120514964935,70.82593960386953,65.39011463692573,48.750227862027984,49.649476808093134
19.02190907983995,28.49120986038739,67.22341498006051,36.630314526233896,46.808514927537026
31.365986741831644,41.1942589790377,0.5339141969688543,64.54418331834965,20.49892865988833
21.751530721120414,57.27296355187282,98.4871566113602,94.7522980551238,83.72927590612723
19.43113504567615,59.509161144582336,87.78326035758144,4.126974737462186,52.15603380406753
38.87548181957333,62.04082378909952,89.5106225730092,91.88528558831042,78.89780845774432
39.243904727640306,31.637873124479043,65.92445370508719,60.908165502101355,35.389179146297856
35.78474165856214,46.58161833751541,34.47869286545365,80.73143007690523,35.587258091914435
24.701502921814154,63.20359589818767,89.36486490904808,38.38749534342776,71.09576247603768
20.148786508140446,87.88732052436494,29.151692815119233,47.18429748376137,51.97049812524485
33.05312658326745,70.93417963897821,56.271154334220284,86.8850751801164,53.757177288630345
27.68335486227123,84.58226299657704,9.97309723438824,41.48479698098231,43.390175715524464
20.684841166585134,73.35484408199238,92.19556301327502,53.4659566749085,76.4185476480561
28.893892022447943,61.42018782246803,14.077045777121333,2.0194923084332905,12.862324047077015
18.756547464534805,33.44163583954412,22.489680573040726,15.85980058380423,19.404427580390223
38.00504884573321,66.66799563247591,55.813415812821496,64.16865079747997,54.14685607622553
23.69315959520037,63.636569617193494,76.40930002129815,71.69769010638771,80.75821058877989
32.5754902557876,62.17284193200865,61.93513059362989,58.26009367844994,45.46909527265235
24.85764367396704,54.285010759176856,23.213391280015617,14.331003627561067,26.835175872196384
29.44149646591184,57.005962279249296,0.09430425274903342,44.540542857783485,22.261850486112564
30.02762614555215,43.410976898267286,75.71505803074392,35.50947663631898,47.1723625238727
22.066798021561596,56.35188848496122,98.52073259110938,49.56613440350883,77.36725167173597
39.33086181082029,33.82891339749348,80.99131203060904,87.03290345540942,61.2099454126153
35.05292211394452,76.36220781522638,46.02066181566153,77.58614386586518,48.889490000379126
38.66897671441216,33.004386828909546,90.37672613991066,8.398950138915895,46.45724934395078
37.68620170940827,25.947640292262648,40.984767311835,89.03091977745643,27.17518341472382
31.153799533843873,50.537221845001014,52.493408424346754,47.17671511498236,36.2457463581683
38.28123317050857,66.08152076542433,47.712976739568326,74.38621448859985,48.32728275210823
19.94683504514223,50.6401777453479,44.762387266552494,14.003923126435215,44.49504320819591
22.311622973221194,39.3727892365916,77.51907692939058,67.07195257070481,59.701982997843736
18.995000356031838,59.07198287233085,52.676890726949196,23.632601760945793,45.500349376817525
25.157267276791814,44.290163478854,31.671712202521608,43.83808971409315,38.76938106047808
26.550900373168602,85.30073830886431,25.81581676584783,1.6862870082104409,30.101958872204243
23.96967869902571,84.58515977225005,3.7747316967433386,15.161063793047603,19.99575811111717
36.232225201342445,55.16602739804668,58.3195161883046,9.208049312361977,30.163074550082516
25.848573187258964,42.95187958127809,22.99614154010342,23.974417293825844,27.21596304738421
24.18055921312238,71.59926897696474,14.813392201638308,10.001809002432227,24.892935849736972
29.939313829481467,22.569906043814665,65.38299638276777,69.19100266195619,54.16646440508903
21.100332949444777,53.233830423055586,68.12092578215488,2.903990220921937,47.254666988220166
35.64833357658887,43.54263759892335,75.21548922576659,61.774050062499796,48.94396984328185
19.64011416095496,84.43751195717883,50.357689633859145,14.070783082557426,51.646397550320756
39.71151260521138,20.840211909087778,89.40546052038866,94.51614571778968,53.30066058533012
34.98938492452646,58.69704130028444,93.63427533982278,93.30940731098542,73.95298027536106
22.371744993751793,71.84645067466383,80.73709397924894,22.55031025209626,84.84459459399659
18.121486576719253,53.951259126682885,63.55934820081872,61.442129822302945,66.0130473019109
35.94015142600635,25.978212111390516,30.372095359118866,2.8005319472458434,9.158891197718948
33.550861564647576,88.07229730195316,98.29449216202212,93.17885430511741,89.08340277799867
34.03815769690172,56.260730196326854,27.413616719193833,52.29873081917097,39.32574539714331
34.96794762709081,62.993037102330796,20.265692199043105,4.322315141777899,21.143064915697437
19.62898233814999,36.56268478952551,44.215411378658274,34.24999930081374,44.63849643928233
25.886246027973996,53.844865957476266,5.684057071238846,7.684946186123421,20.319281899654804
20.549119309552854,50.040464437082534,97.84944646717908,39.294443937335984,61.00432416340403
36.98827536926306,25.24270894013886,58.84335564164248,66.9926342161323,31.8743889938091
31.712558790206273,27.431224748322705,55.69520916641753,46.98899080414396,28.870317372339088
25.279756546758282,78.62307637331422,65.57962798997198,38.37221747194545,55.86315264117816
19.39828370629252,36.78739665446132,49.70236477772067,11.91570455404648,33.11914401438525
24.841611077744567,33.647079004904136,3.2063517094541583,24.493904569365633,4.671194920372596
25.154033084588434,55.343801587509745,61.23112888403968,10.014328773835112,51.02795656223381
34.05133592343741,73.81229919537591,71.61738769564306,80.74987316566607,78.65117333201746
32.02626436981469,24.336256300529154,41.67490606240531,13.523982798472256,15.381083798671987
37.51868033667918,60.37655437467791,75.72955720711929,59.53733665488935,67.14202422863906
28.388728353562882,28.344730998840134,22.70012993384206,34.27404135888459,23.37760589818574
20.63107341064264,22.552273557793292,22.127659106618403,22.59783846551835,12.231913673810144
33.69138531890589,23.692076651355215,16.141698768757394,63.946843949210376,6.470825318212558
34.73727106957175,78.39148757459088,37.19947597891618,45.700230937694066,41.73419773405597
30.348098346528918,28.25807385396431,84.70120353890836,40.01454672845591,44.22622566626695
34.96127795900034,23.160595508860435,82.79120621490644,59.285200489222156,48.50116280809298
28.863503120016595,50.65299210000386,38.28242079635038,49.12676284900007,37.268475655240536
29.50012224640387,79.07954303594173,58.911873598023654,30.34842085515608,52.80729521658916
27.405902403888092,38.368586354251136,72.08163164749156,55.906128776525165,54.33497126296676
18.559220788370094,49.519883226814144,24.1206774628023,66.94985765506945,34.75510711020719
20.3736113938527,22.794577279462587,16.814108589474706,2.669315858685428,8.158314515664937
18.691442085108154,51.43549598944131,97.2095993212311,46.58717289076753,69.74220390747242
32.00102904780317,60.432915644599355,61.75573132096185,5.768328458354377,38.58082402646352
24.915831583679186,59.96349376265014,98.14157218336639,18.640541406811106,68.48589629474002
29.18855520562346,43.26986845220556,33.77559871322291,56.05087340779731,27.375876770353653
37.96646242637405,42.08732264641949,70.30316999741315,86.61889152655807,53.785835796069506
23.48442904127525,27.46365332556185,22.260363654123772,88.28056791884849,33.9164849380317
27.028424306783855,45.675882445238784,26.120017127391293,6.994401013863127,14.640282404026578
34.62212504794707,26.964626821107526,51.1902121269624,41.91050862867066,32.67998183242195
23.033559640815696,73.66171612984361,31.961812550807124,58.30064830045513,45.51370963898577
19.693558016233446,87.63920084237301,16.762156384058446,14.70699045503434,33.25571885853697
24.374531964102896,87.90521196666948,26.2880701989326,76.54322167447717,53.094771545255185
21.546868319588096,80.55497695627757,3.574839446586464,74.42352584372388,48.86862432436258
38.453348351536604,62.05545045377334,70.44236214774867,90.33410137067946,61.60936209360447
35.77864835041717,69.06059880707159,49.21166570858616,0.8486012083443017,33.317690683792485
31.934882643229315,39.96440618762898,9.424306640452562,21.668424398900264,17.91603903516074
37.17213298412979,64.15392941208344,17.16939931284912,82.71867142453218,36.38450095638679
35.680785691780514,51.89546846079142,10.253453811264402,67.05800508269354,30.15414779985431
22.104541295492787,53.74121378438527,61.259280827587645,89.43898536984908,74.05186718167262
37.63629796677951,73.04435922626107,9.42103636124938,5.717965453026652,18.197830527171476
29.865529322144315,39.73428489180762,75.42823330352161,59.696396571644286,53.51342540680184
35.76368341360937,42.26277281861639,2.0510919320391174,56.904657489367416,16.75438108710378
37.71400859831685,84.72492537900456,24.93757879958921,3.567441636053237,18.363693917545564
24.996076449381007,23.935700639568058,89.06666758919071,51.35220769124835,50.615414697418714
20.42114233960889,53.994400888933825,71.8531318122246,60.952031130992424,60.53387428905862
23.014573575922718,83.89605602855032,7.296833292568772,19.12931742021072,40.339950739085516
27.396371349777638,62.72541054727099,82.11261044851797,27.332958312466292,53.845611555764336
35.99632485029485,58.24849519484925,49.30351215402048,64.03473462977371,41.426395877396
36.93607283163956,37.482092546054865,84.67830271688292,46.83009475999583,43.9997682046335
18.152946871686197,44.02928423451138,60.07397744503934,85.80136575683268,65.29640283001612
29.236440656706446,79.6433891063285,68.18330320328587,34.238176600918834,59.39170279377054
27.18304206927314,59.14526922379207,99.35015603957082,26.665965838820117,70.45694510451722
22.886371830356065,56.03195356297459,23.233554592401816,98.48659403448427,53.20001216390916
20.63703808134102,26.970579947802023,62.394557476138836,91.11357701300834,50.03541173866777
25.427533770879815,21.121970951858618,46.032139005739836,2.899274499897986,13.041731121003018
38.74401348607542,87.45796320809343,3.9451952922691436,77.0728615306566,43.657877038302786
25.110464504456615,46.38903171007891,1.4470641502865034,11.033477382520296,6.50641804837291
29.413393678354055,62.2249143469653,11.922857781785867,2.748519482937095,19.965873357637815
33.46641709569391,25.58005512310995,64.90917405385481,27.36955159663489,30.069219558168918
25.999851252344467,67.81800000061327,56.71630879133922,26.93458790611043,43.12753787489876
39.379205819861134,85.27966960941727,55.34295611637275,81.93187623469646,61.21908139211201
39.17384048872645,60.29656770981938,3.1856762528260085,71.06672459428351,18.686929317641457
23.53921050815801,28.828072566278742,46.930299636000704,98.16094273320142,47.493371547565346
28.93946712963248,60.72050692314337,92.46228178425285,71.15129003118184,75.50567892578506
24.619322815968932,73.64430491732566,39.75918693106466,41.82555532560479,49.671413792407776
24.26649087630429,48.449157560181305,62.492246978845635,69.89276609452169,49.08276519979779
18.811512841799722,81.58864235590275,77.98186756231435,99.9459067186402,90.23641499648502
31.41041534755773,65.40780673501551,78.39252791418876,71.01418825625281,64.88431524164304
29.058938511034953,82.94742428024418,51.92800823952714,76.16813559803182,61.31597735985575
19.132532527499766,63.64537178731361,85.79519454023364,93.83650151902594,85.69060001991556
24.13022221320545,29.190158040337696,39.137809336374694,11.365126131168335,17.424113032303598
37.98184949126638,41.67841977736324,88.86932147847983,70.47842934477269,66.37113773309056
23.270361594673393,34.125646377671984,24.02271663955453,85.0805957967449,43.1638880343208
21.187687186006908,83.61785484018037,28.021640699057105,95.43786002208931,69.28584945033354
28.767960726106388,73.22800471012378,5.31206241990011,21.096928971169937,18.540984372235208
39.68430999043322,67.34788582370042,79.55818365422829,50.39290077242442,53.213036219465096
23.32521597325301,41.06764237421352,41.70552362327056,68.05548476444818,44.1114842536439
32.786982042929324,32.88313404351494,22.911661391139905,24.746772950133746,11.609185140827122
34.755631537231785,72.95157615922383,23.179027761657967,60.04728632502741,34.886835507570844
23.228025967832792,53.191056211535575,90.13999412292331,25.757878249799937,54.25829520698137
34.020759669460915,35.805268650544036,83.3916600461037,33.34570205316473,45.40160245120198
26.09122891982357,63.163538471569254,55.35308853571833,44.15186965108651,48.512435948656304
31.910728273058748,22.82336964969164,61.61108004157211,52.919009874656695,40.10588906441457
31.937653636739682,42.83191778897775,47.4325570550291,44.93658716251506,38.492959867423764
29.787043049644687,52.79898962137943,39.16665428788089,49.319551978792916,43.13056178345686
19.98637494119698,30.35708338765841,91.54768812183315,29.858875628829264,48.586037380510334
36.37665490296324,88.92581343135878,12.561270352030206,15.89650940226306,26.799211965927757
25.05716142937819,34.636815521273,41.8446789716228,4.734997732683944,17.525939625330505
22.103407228796794,29.12471910302859,34.45619079878753,19.59787224916677,15.39322932402173
18.897053114204805,34.247441172082745,49.81507202511484,58.1943641505783,42.58357867329757
30.99964475014132,73.8342793211807,45.76318745451751,78.61154478031324,62.74250694041331
32.90641596053021,49.785396149029,51.88895316510814,16.924759744289453,29.33062162128196
18.364932236412834,59.57911578267766,13.99189772269941,10.855535777264846,30.892569865548086
29.266047282584182,21.47064098904525,51.31415015132771,74.92903605492502,41.908806495810616
22.982907054354634,22.41019160013202,24.241881388721087,30.51583305372897,14.479570623016375
32.193801389007895,51.207788487891136,18.433134898819127,95.14994392273525,44.7286273325139
21.836061438109812,77.16586702411365,6.483421878619122,71.4317970610373,44.66294386497176
33.20063023825425,81.96672150952956,76.26525587561409,32.675604724303085,56.138822873723726
26.508177618611825,26.069459731694813,42.744192085655996,28.954274779370493,33.87526897605255
